Epoch,Unfiltered,Training Loss,Consistency,Epoch Time,Test Loss,Validation Loss
epoch:  294 , unfiltered:  1.11e-02 , train loss:  1.02e-03 , consistency:  9.999970e-01 , epoch_time =  1.797672986984253 , test loss:  4.99e-03 , validation loss:  5.56e-03\
epoch:  295 , unfiltered:  1.11e-02 , train loss:  1.03e-03 , consistency:  9.999881e-01 , epoch_time =  0.6175169944763184 , test loss:  5.69e-03 , validation loss:  5.85e-03\
epoch:  296 , unfiltered:  1.11e-02 , train loss:  1.02e-03 , consistency:  9.999899e-01 , epoch_time =  0.6318576335906982 , test loss:  5.18e-03 , validation loss:  5.63e-03\
epoch:  297 , unfiltered:  1.11e-02 , train loss:  1.04e-03 , consistency:  9.999974e-01 , epoch_time =  0.6665849685668945 , test loss:  5.11e-03 , validation loss:  5.54e-03\
epoch:  298 , unfiltered:  1.11e-02 , train loss:  1.11e-03 , consistency:  1.000037e+00 , epoch_time =  0.8921737670898438 , test loss:  5.58e-03 , validation loss:  5.84e-03\
epoch:  299 , unfiltered:  1.11e-02 , train loss:  1.07e-03 , consistency:  1.000003e+00 , epoch_time =  0.9413774013519287 , test loss:  5.58e-03 , validation loss:  5.72e-03\
epoch:  300 , unfiltered:  1.11e-02 , train loss:  1.04e-03 , consistency:  9.999999e-01 , epoch_time =  0.6420960426330566 , test loss:  5.14e-03 , validation loss:  5.60e-03\
epoch:  301 , unfiltered:  1.11e-02 , train loss:  1.13e-03 , consistency:  1.000038e+00 , epoch_time =  0.6241488456726074 , test loss:  5.69e-03 , validation loss:  5.85e-03\
epoch:  302 , unfiltered:  1.11e-02 , train loss:  9.98e-04 , consistency:  1.000000e+00 , epoch_time =  0.6226553916931152 , test loss:  5.59e-03 , validation loss:  5.85e-03\
epoch:  303 , unfiltered:  1.11e-02 , train loss:  9.44e-04 , consistency:  9.999968e-01 , epoch_time =  0.6099920272827148 , test loss:  5.66e-03 , validation loss:  5.74e-03\
epoch:  304 , unfiltered:  1.11e-02 , train loss:  9.45e-04 , consistency:  1.000001e+00 , epoch_time =  0.6088714599609375 , test loss:  5.46e-03 , validation loss:  5.71e-03\
epoch:  305 , unfiltered:  1.11e-02 , train loss:  8.88e-04 , consistency:  9.999974e-01 , epoch_time =  0.6331031322479248 , test loss:  5.33e-03 , validation loss:  5.63e-03\
epoch:  306 , unfiltered:  1.11e-02 , train loss:  9.34e-04 , consistency:  1.000003e+00 , epoch_time =  0.6486942768096924 , test loss:  4.91e-03 , validation loss:  5.49e-03  ***\
epoch:  307 , unfiltered:  1.11e-02 , train loss:  9.36e-04 , consistency:  9.999875e-01 , epoch_time =  0.6535904407501221 , test loss:  6.06e-03 , validation loss:  6.08e-03\
epoch:  308 , unfiltered:  1.11e-02 , train loss:  8.67e-04 , consistency:  9.999976e-01 , epoch_time =  0.8532984256744385 , test loss:  5.15e-03 , validation loss:  5.52e-03\
epoch:  309 , unfiltered:  1.11e-02 , train loss:  8.80e-04 , consistency:  9.999618e-01 , epoch_time =  0.9372758865356445 , test loss:  5.40e-03 , validation loss:  5.74e-03\
epoch:  310 , unfiltered:  1.11e-02 , train loss:  1.16e-03 , consistency:  9.999993e-01 , epoch_time =  0.6974248886108398 , test loss:  6.15e-03 , validation loss:  6.13e-03\
epoch:  311 , unfiltered:  1.11e-02 , train loss:  1.23e-03 , consistency:  9.999968e-01 , epoch_time =  0.6340606212615967 , test loss:  5.03e-03 , validation loss:  5.37e-03  ***\
epoch:  312 , unfiltered:  1.11e-02 , train loss:  1.03e-03 , consistency:  9.999999e-01 , epoch_time =  0.646599531173706 , test loss:  5.63e-03 , validation loss:  5.81e-03\
epoch:  313 , unfiltered:  1.11e-02 , train loss:  9.99e-04 , consistency:  9.999904e-01 , epoch_time =  0.6396446228027344 , test loss:  5.25e-03 , validation loss:  5.66e-03\
epoch:  314 , unfiltered:  1.11e-02 , train loss:  9.39e-04 , consistency:  9.999976e-01 , epoch_time =  0.634634256362915 , test loss:  5.92e-03 , validation loss:  5.90e-03\
epoch:  315 , unfiltered:  1.11e-02 , train loss:  9.29e-04 , consistency:  9.999899e-01 , epoch_time =  0.6380288600921631 , test loss:  5.72e-03 , validation loss:  5.84e-03\
epoch:  316 , unfiltered:  1.11e-02 , train loss:  9.88e-04 , consistency:  9.999992e-01 , epoch_time =  0.7033989429473877 , test loss:  5.70e-03 , validation loss:  5.99e-03\
epoch:  317 , unfiltered:  1.11e-02 , train loss:  1.08e-03 , consistency:  1.000001e+00 , epoch_time =  0.6322131156921387 , test loss:  5.59e-03 , validation loss:  5.69e-03\
epoch:  318 , unfiltered:  1.11e-02 , train loss:  9.99e-04 , consistency:  9.999968e-01 , epoch_time =  0.8263990879058838 , test loss:  6.05e-03 , validation loss:  6.00e-03\
epoch:  319 , unfiltered:  1.11e-02 , train loss:  1.02e-03 , consistency:  1.000003e+00 , epoch_time =  0.9039185047149658 , test loss:  5.20e-03 , validation loss:  5.63e-03\
epoch:  320 , unfiltered:  1.11e-02 , train loss:  1.08e-03 , consistency:  9.999998e-01 , epoch_time =  0.7284121513366699 , test loss:  4.89e-03 , validation loss:  5.39e-03\
epoch:  321 , unfiltered:  1.11e-02 , train loss:  1.00e-03 , consistency:  9.999904e-01 , epoch_time =  0.6344609260559082 , test loss:  5.38e-03 , validation loss:  5.58e-03\
epoch:  322 , unfiltered:  1.11e-02 , train loss:  8.80e-04 , consistency:  1.000000e+00 , epoch_time =  1.8901667594909668 , test loss:  5.21e-03 , validation loss:  5.47e-03\
epoch:  323 , unfiltered:  1.11e-02 , train loss:  8.42e-04 , consistency:  9.999898e-01 , epoch_time =  0.6732380390167236 , test loss:  4.98e-03 , validation loss:  5.60e-03\
epoch:  324 , unfiltered:  1.11e-02 , train loss:  8.88e-04 , consistency:  9.999970e-01 , epoch_time =  0.6442155838012695 , test loss:  5.83e-03 , validation loss:  5.86e-03\
epoch:  325 , unfiltered:  1.11e-02 , train loss:  8.58e-04 , consistency:  9.999883e-01 , epoch_time =  0.6264071464538574 , test loss:  4.79e-03 , validation loss:  5.42e-03\
epoch:  326 , unfiltered:  1.11e-02 , train loss:  8.84e-04 , consistency:  9.999974e-01 , epoch_time =  0.6213247776031494 , test loss:  5.74e-03 , validation loss:  5.72e-03\
epoch:  327 , unfiltered:  1.11e-02 , train loss:  8.63e-04 , consistency:  9.999974e-01 , epoch_time =  0.6374025344848633 , test loss:  5.86e-03 , validation loss:  5.77e-03\
epoch:  328 , unfiltered:  1.11e-02 , train loss:  8.28e-04 , consistency:  9.999881e-01 , epoch_time =  0.9028611183166504 , test loss:  5.21e-03 , validation loss:  5.38e-03\
epoch:  329 , unfiltered:  1.11e-02 , train loss:  8.14e-04 , consistency:  1.000000e+00 , epoch_time =  0.9914419651031494 , test loss:  5.60e-03 , validation loss:  5.70e-03\
epoch:  330 , unfiltered:  1.11e-02 , train loss:  7.68e-04 , consistency:  9.999905e-01 , epoch_time =  0.6493873596191406 , test loss:  5.43e-03 , validation loss:  5.63e-03\
epoch:  331 , unfiltered:  1.11e-02 , train loss:  8.12e-04 , consistency:  9.999998e-01 , epoch_time =  0.637531042098999 , test loss:  6.11e-03 , validation loss:  5.94e-03\
epoch:  332 , unfiltered:  1.11e-02 , train loss:  7.72e-04 , consistency:  9.999881e-01 , epoch_time =  0.6248776912689209 , test loss:  5.23e-03 , validation loss:  5.52e-03\
epoch:  333 , unfiltered:  1.11e-02 , train loss:  7.79e-04 , consistency:  9.999875e-01 , epoch_time =  0.6372089385986328 , test loss:  6.09e-03 , validation loss:  5.93e-03\
epoch:  334 , unfiltered:  1.11e-02 , train loss:  9.27e-04 , consistency:  9.999905e-01 , epoch_time =  0.6352908611297607 , test loss:  5.34e-03 , validation loss:  5.64e-03\
epoch:  335 , unfiltered:  1.11e-02 , train loss:  7.66e-04 , consistency:  9.999900e-01 , epoch_time =  0.6279470920562744 , test loss:  5.37e-03 , validation loss:  5.56e-03\
epoch:  336 , unfiltered:  1.11e-02 , train loss:  7.46e-04 , consistency:  1.000010e+00 , epoch_time =  0.6392161846160889 , test loss:  5.42e-03 , validation loss:  5.58e-03\
epoch:  337 , unfiltered:  1.11e-02 , train loss:  7.51e-04 , consistency:  1.000012e+00 , epoch_time =  0.6312198638916016 , test loss:  5.10e-03 , validation loss:  5.40e-03\
epoch:  338 , unfiltered:  1.11e-02 , train loss:  8.19e-04 , consistency:  9.999899e-01 , epoch_time =  0.7096996307373047 , test loss:  5.08e-03 , validation loss:  5.36e-03  ***\
epoch:  339 , unfiltered:  1.11e-02 , train loss:  7.74e-04 , consistency:  1.000000e+00 , epoch_time =  0.9644513130187988 , test loss:  5.44e-03 , validation loss:  5.55e-03\
epoch:  340 , unfiltered:  1.11e-02 , train loss:  7.40e-04 , consistency:  9.999970e-01 , epoch_time =  0.6729156970977783 , test loss:  5.53e-03 , validation loss:  5.63e-03\
epoch:  341 , unfiltered:  1.11e-02 , train loss:  8.06e-04 , consistency:  1.000003e+00 , epoch_time =  0.6404697895050049 , test loss:  4.97e-03 , validation loss:  5.56e-03\
epoch:  342 , unfiltered:  1.11e-02 , train loss:  1.11e-03 , consistency:  9.999976e-01 , epoch_time =  0.6545028686523438 , test loss:  4.85e-03 , validation loss:  5.46e-03\
epoch:  343 , unfiltered:  1.11e-02 , train loss:  9.67e-04 , consistency:  1.000009e+00 , epoch_time =  0.6441919803619385 , test loss:  5.20e-03 , validation loss:  5.45e-03\
epoch:  344 , unfiltered:  1.11e-02 , train loss:  8.28e-04 , consistency:  9.999899e-01 , epoch_time =  0.624565839767456 , test loss:  5.46e-03 , validation loss:  5.59e-03\
epoch:  345 , unfiltered:  1.11e-02 , train loss:  8.04e-04 , consistency:  9.999968e-01 , epoch_time =  0.6295952796936035 , test loss:  5.84e-03 , validation loss:  5.64e-03\
epoch:  346 , unfiltered:  1.11e-02 , train loss:  7.62e-04 , consistency:  9.999881e-01 , epoch_time =  0.6331851482391357 , test loss:  5.15e-03 , validation loss:  5.52e-03\
epoch:  347 , unfiltered:  1.11e-02 , train loss:  7.71e-04 , consistency:  9.999993e-01 , epoch_time =  0.6340534687042236 , test loss:  5.20e-03 , validation loss:  5.40e-03\
epoch:  348 , unfiltered:  1.11e-02 , train loss:  7.10e-04 , consistency:  1.000012e+00 , epoch_time =  0.6985034942626953 , test loss:  5.29e-03 , validation loss:  5.47e-03\
epoch:  349 , unfiltered:  1.11e-02 , train loss:  7.52e-04 , consistency:  1.000010e+00 , epoch_time =  0.913428783416748 , test loss:  5.31e-03 , validation loss:  5.47e-03\
epoch:  350 , unfiltered:  1.11e-02 , train loss:  7.10e-04 , consistency:  1.000000e+00 , epoch_time =  0.8823378086090088 , test loss:  5.57e-03 , validation loss:  5.70e-03\
epoch:  351 , unfiltered:  1.11e-02 , train loss:  6.52e-04 , consistency:  1.000000e+00 , epoch_time =  0.8883404731750488 , test loss:  5.67e-03 , validation loss:  5.76e-03\
epoch:  352 , unfiltered:  1.11e-02 , train loss:  6.55e-04 , consistency:  1.000012e+00 , epoch_time =  0.9859411716461182 , test loss:  5.29e-03 , validation loss:  5.58e-03\
epoch:  353 , unfiltered:  1.11e-02 , train loss:  8.82e-04 , consistency:  1.000003e+00 , epoch_time =  0.6570107936859131 , test loss:  5.46e-03 , validation loss:  5.60e-03\
epoch:  354 , unfiltered:  1.11e-02 , train loss:  9.06e-04 , consistency:  9.999974e-01 , epoch_time =  0.6692800521850586 , test loss:  5.01e-03 , validation loss:  5.26e-03  ***\
epoch:  355 , unfiltered:  1.11e-02 , train loss:  8.78e-04 , consistency:  9.999999e-01 , epoch_time =  0.6173150539398193 , test loss:  5.57e-03 , validation loss:  5.62e-03\
epoch:  356 , unfiltered:  1.11e-02 , train loss:  7.40e-04 , consistency:  9.999904e-01 , epoch_time =  0.7752385139465332 , test loss:  5.96e-03 , validation loss:  5.95e-03\
epoch:  357 , unfiltered:  1.11e-02 , train loss:  7.07e-04 , consistency:  1.000003e+00 , epoch_time =  0.9027965068817139 , test loss:  5.26e-03 , validation loss:  5.35e-03\
epoch:  358 , unfiltered:  1.11e-02 , train loss:  6.75e-04 , consistency:  1.000002e+00 , epoch_time =  0.7953596115112305 , test loss:  4.93e-03 , validation loss:  5.44e-03\
epoch:  359 , unfiltered:  1.11e-02 , train loss:  6.96e-04 , consistency:  9.999976e-01 , epoch_time =  0.6648814678192139 , test loss:  5.51e-03 , validation loss:  5.55e-03\
epoch:  360 , unfiltered:  1.11e-02 , train loss:  6.73e-04 , consistency:  9.999905e-01 , epoch_time =  0.662268877029419 , test loss:  5.41e-03 , validation loss:  5.57e-03\
epoch:  361 , unfiltered:  1.11e-02 , train loss:  7.35e-04 , consistency:  9.999905e-01 , epoch_time =  0.6493191719055176 , test loss:  4.89e-03 , validation loss:  5.52e-03\
epoch:  362 , unfiltered:  1.11e-02 , train loss:  8.23e-04 , consistency:  1.000010e+00 , epoch_time =  0.638967752456665 , test loss:  5.67e-03 , validation loss:  5.68e-03\
epoch:  363 , unfiltered:  1.11e-02 , train loss:  8.75e-04 , consistency:  9.999905e-01 , epoch_time =  0.6359457969665527 , test loss:  5.10e-03 , validation loss:  5.21e-03  ***\
epoch:  364 , unfiltered:  1.11e-02 , train loss:  8.39e-04 , consistency:  1.000010e+00 , epoch_time =  0.6363768577575684 , test loss:  5.41e-03 , validation loss:  5.65e-03\
epoch:  365 , unfiltered:  1.11e-02 , train loss:  8.73e-04 , consistency:  1.000000e+00 , epoch_time =  0.616269588470459 , test loss:  4.81e-03 , validation loss:  5.42e-03\
epoch:  366 , unfiltered:  1.11e-02 , train loss:  7.44e-04 , consistency:  9.999617e-01 , epoch_time =  0.7490966320037842 , test loss:  5.57e-03 , validation loss:  5.62e-03\
epoch:  367 , unfiltered:  1.11e-02 , train loss:  7.37e-04 , consistency:  9.999875e-01 , epoch_time =  0.904853105545044 , test loss:  5.05e-03 , validation loss:  5.34e-03\
epoch:  368 , unfiltered:  1.11e-02 , train loss:  7.92e-04 , consistency:  9.999974e-01 , epoch_time =  0.8703277111053467 , test loss:  5.38e-03 , validation loss:  5.52e-03\
epoch:  369 , unfiltered:  1.11e-02 , train loss:  8.19e-04 , consistency:  9.999624e-01 , epoch_time =  0.6492793560028076 , test loss:  5.15e-03 , validation loss:  5.43e-03\
epoch:  370 , unfiltered:  1.11e-02 , train loss:  7.32e-04 , consistency:  9.999970e-01 , epoch_time =  0.6303482055664062 , test loss:  5.96e-03 , validation loss:  5.78e-03\
epoch:  371 , unfiltered:  1.11e-02 , train loss:  6.77e-04 , consistency:  9.999881e-01 , epoch_time =  0.6324281692504883 , test loss:  4.95e-03 , validation loss:  5.35e-03\
epoch:  372 , unfiltered:  1.11e-02 , train loss:  6.10e-04 , consistency:  1.000010e+00 , epoch_time =  0.6546730995178223 , test loss:  5.56e-03 , validation loss:  5.47e-03\
epoch:  373 , unfiltered:  1.11e-02 , train loss:  6.78e-04 , consistency:  9.999624e-01 , epoch_time =  0.6293642520904541 , test loss:  4.96e-03 , validation loss:  5.65e-03\
epoch:  374 , unfiltered:  1.11e-02 , train loss:  7.44e-04 , consistency:  9.999904e-01 , epoch_time =  0.6323249340057373 , test loss:  5.16e-03 , validation loss:  5.42e-03\
epoch:  375 , unfiltered:  1.11e-02 , train loss:  6.62e-04 , consistency:  9.999905e-01 , epoch_time =  0.6290414333343506 , test loss:  5.50e-03 , validation loss:  5.53e-03\
epoch:  376 , unfiltered:  1.11e-02 , train loss:  6.40e-04 , consistency:  9.999970e-01 , epoch_time =  0.6131329536437988 , test loss:  5.25e-03 , validation loss:  5.56e-03\
epoch:  377 , unfiltered:  1.11e-02 , train loss:  6.14e-04 , consistency:  1.000003e+00 , epoch_time =  0.9028909206390381 , test loss:  5.56e-03 , validation loss:  5.56e-03\
epoch:  378 , unfiltered:  1.11e-02 , train loss:  6.72e-04 , consistency:  1.000003e+00 , epoch_time =  0.9546339511871338 , test loss:  5.52e-03 , validation loss:  5.49e-03\
epoch:  379 , unfiltered:  1.11e-02 , train loss:  6.40e-04 , consistency:  9.999904e-01 , epoch_time =  0.6385855674743652 , test loss:  5.75e-03 , validation loss:  5.61e-03\
epoch:  380 , unfiltered:  1.11e-02 , train loss:  6.67e-04 , consistency:  9.999970e-01 , epoch_time =  0.6231400966644287 , test loss:  5.72e-03 , validation loss:  5.74e-03\
epoch:  381 , unfiltered:  1.11e-02 , train loss:  7.35e-04 , consistency:  9.999994e-01 , epoch_time =  0.6310291290283203 , test loss:  5.89e-03 , validation loss:  5.82e-03\
epoch:  382 , unfiltered:  1.11e-02 , train loss:  7.06e-04 , consistency:  9.999968e-01 , epoch_time =  0.5989851951599121 , test loss:  5.29e-03 , validation loss:  5.62e-03\
epoch:  383 , unfiltered:  1.11e-02 , train loss:  9.35e-04 , consistency:  9.999974e-01 , epoch_time =  0.6295876502990723 , test loss:  5.59e-03 , validation loss:  5.60e-03\
epoch:  384 , unfiltered:  1.11e-02 , train loss:  7.93e-04 , consistency:  9.999974e-01 , epoch_time =  0.5947301387786865 , test loss:  5.84e-03 , validation loss:  5.69e-03\
epoch:  385 , unfiltered:  1.11e-02 , train loss:  7.71e-04 , consistency:  1.000003e+00 , epoch_time =  0.6026210784912109 , test loss:  5.23e-03 , validation loss:  5.57e-03\
epoch:  386 , unfiltered:  1.11e-02 , train loss:  7.49e-04 , consistency:  9.999993e-01 , epoch_time =  0.5877530574798584 , test loss:  5.41e-03 , validation loss:  5.35e-03\
epoch:  387 , unfiltered:  1.11e-02 , train loss:  6.84e-04 , consistency:  1.000012e+00 , epoch_time =  0.6083471775054932 , test loss:  5.35e-03 , validation loss:  5.35e-03\
epoch:  388 , unfiltered:  1.11e-02 , train loss:  7.98e-04 , consistency:  9.999875e-01 , epoch_time =  0.9528102874755859 , test loss:  5.15e-03 , validation loss:  5.37e-03\
epoch:  389 , unfiltered:  1.11e-02 , train loss:  7.43e-04 , consistency:  9.999900e-01 , epoch_time =  0.6494123935699463 , test loss:  5.39e-03 , validation loss:  5.49e-03\
epoch:  390 , unfiltered:  1.11e-02 , train loss:  7.70e-04 , consistency:  1.000010e+00 , epoch_time =  0.6301426887512207 , test loss:  5.76e-03 , validation loss:  5.66e-03\
epoch:  391 , unfiltered:  1.11e-02 , train loss:  7.27e-04 , consistency:  9.999993e-01 , epoch_time =  0.6268258094787598 , test loss:  5.21e-03 , validation loss:  5.40e-03\
epoch:  392 , unfiltered:  1.11e-02 , train loss:  6.73e-04 , consistency:  1.000010e+00 , epoch_time =  0.6213390827178955 , test loss:  5.75e-03 , validation loss:  5.66e-03\
epoch:  393 , unfiltered:  1.11e-02 , train loss:  6.84e-04 , consistency:  9.999993e-01 , epoch_time =  0.6092963218688965 , test loss:  5.20e-03 , validation loss:  5.49e-03\
epoch:  394 , unfiltered:  1.11e-02 , train loss:  6.19e-04 , consistency:  9.999968e-01 , epoch_time =  0.5977375507354736 , test loss:  5.11e-03 , validation loss:  5.33e-03\
epoch:  395 , unfiltered:  1.11e-02 , train loss:  6.20e-04 , consistency:  1.000013e+00 , epoch_time =  0.6171631813049316 , test loss:  5.39e-03 , validation loss:  5.58e-03\
epoch:  396 , unfiltered:  1.11e-02 , train loss:  6.16e-04 , consistency:  9.999899e-01 , epoch_time =  0.6270341873168945 , test loss:  6.18e-03 , validation loss:  5.95e-03\
epoch:  397 , unfiltered:  1.11e-02 , train loss:  6.99e-04 , consistency:  1.000009e+00 , epoch_time =  0.6208949089050293 , test loss:  4.85e-03 , validation loss:  5.22e-03\
epoch:  398 , unfiltered:  1.11e-02 , train loss:  6.72e-04 , consistency:  1.000010e+00 , epoch_time =  0.8430221080780029 , test loss:  5.57e-03 , validation loss:  5.71e-03\
epoch:  399 , unfiltered:  1.11e-02 , train loss:  8.29e-04 , consistency:  1.000003e+00 , epoch_time =  0.9537661075592041 , test loss:  5.10e-03 , validation loss:  5.31e-03\
epoch:  400 , unfiltered:  1.11e-02 , train loss:  9.77e-04 , consistency:  9.999881e-01 , epoch_time =  0.6319689750671387 , test loss:  5.26e-03 , validation loss:  5.50e-03\
epoch:  401 , unfiltered:  1.11e-02 , train loss:  8.18e-04 , consistency:  1.000013e+00 , epoch_time =  0.6328427791595459 , test loss:  5.42e-03 , validation loss:  5.45e-03\
epoch:  402 , unfiltered:  1.11e-02 , train loss:  7.99e-04 , consistency:  1.000003e+00 , epoch_time =  0.6195986270904541 , test loss:  4.84e-03 , validation loss:  5.18e-03  ***\
epoch:  403 , unfiltered:  1.11e-02 , train loss:  6.94e-04 , consistency:  1.000001e+00 , epoch_time =  0.6469886302947998 , test loss:  5.11e-03 , validation loss:  5.39e-03\
epoch:  404 , unfiltered:  1.11e-02 , train loss:  6.87e-04 , consistency:  1.000000e+00 , epoch_time =  0.6226863861083984 , test loss:  5.81e-03 , validation loss:  5.61e-03\
epoch:  405 , unfiltered:  1.11e-02 , train loss:  6.77e-04 , consistency:  9.999970e-01 , epoch_time =  0.6284801959991455 , test loss:  5.90e-03 , validation loss:  5.67e-03\
epoch:  406 , unfiltered:  1.11e-02 , train loss:  7.06e-04 , consistency:  9.999976e-01 , epoch_time =  0.6573972702026367 , test loss:  6.04e-03 , validation loss:  6.03e-03\
epoch:  407 , unfiltered:  1.11e-02 , train loss:  6.64e-04 , consistency:  9.999905e-01 , epoch_time =  0.6137924194335938 , test loss:  5.12e-03 , validation loss:  5.21e-03\
epoch:  408 , unfiltered:  1.11e-02 , train loss:  6.69e-04 , consistency:  9.999976e-01 , epoch_time =  0.8752090930938721 , test loss:  5.30e-03 , validation loss:  5.40e-03\
epoch:  409 , unfiltered:  1.11e-02 , train loss:  7.46e-04 , consistency:  9.999898e-01 , epoch_time =  0.9561111927032471 , test loss:  5.57e-03 , validation loss:  5.69e-03\
epoch:  410 , unfiltered:  1.11e-02 , train loss:  6.32e-04 , consistency:  9.999904e-01 , epoch_time =  0.6372895240783691 , test loss:  5.28e-03 , validation loss:  5.33e-03\
epoch:  411 , unfiltered:  1.11e-02 , train loss:  6.13e-04 , consistency:  1.000010e+00 , epoch_time =  0.6583993434906006 , test loss:  5.65e-03 , validation loss:  5.60e-03\
epoch:  412 , unfiltered:  1.11e-02 , train loss:  6.18e-04 , consistency:  9.999999e-01 , epoch_time =  0.6354203224182129 , test loss:  5.11e-03 , validation loss:  5.35e-03\
epoch:  413 , unfiltered:  1.11e-02 , train loss:  5.96e-04 , consistency:  1.000000e+00 , epoch_time =  0.6127903461456299 , test loss:  6.21e-03 , validation loss:  5.91e-03\
epoch:  414 , unfiltered:  1.11e-02 , train loss:  7.23e-04 , consistency:  1.000003e+00 , epoch_time =  0.6341726779937744 , test loss:  4.88e-03 , validation loss:  5.21e-03\
epoch:  415 , unfiltered:  1.11e-02 , train loss:  7.88e-04 , consistency:  9.999998e-01 , epoch_time =  0.6483149528503418 , test loss:  5.00e-03 , validation loss:  5.33e-03\
epoch:  416 , unfiltered:  1.11e-02 , train loss:  7.65e-04 , consistency:  1.000002e+00 , epoch_time =  0.6461999416351318 , test loss:  5.26e-03 , validation loss:  5.37e-03\
epoch:  417 , unfiltered:  1.11e-02 , train loss:  7.64e-04 , consistency:  1.000000e+00 , epoch_time =  0.6344306468963623 , test loss:  4.93e-03 , validation loss:  5.30e-03\
epoch:  418 , unfiltered:  1.11e-02 , train loss:  6.82e-04 , consistency:  1.000000e+00 , epoch_time =  0.6014342308044434 , test loss:  5.51e-03 , validation loss:  5.54e-03\
epoch:  419 , unfiltered:  1.11e-02 , train loss:  6.22e-04 , consistency:  1.000001e+00 , epoch_time =  0.8876259326934814 , test loss:  5.49e-03 , validation loss:  5.41e-03\
epoch:  420 , unfiltered:  1.11e-02 , train loss:  6.09e-04 , consistency:  1.000013e+00 , epoch_time =  0.9790358543395996 , test loss:  5.37e-03 , validation loss:  5.49e-03\
epoch:  421 , unfiltered:  1.11e-02 , train loss:  6.06e-04 , consistency:  1.000001e+00 , epoch_time =  0.6461386680603027 , test loss:  5.30e-03 , validation loss:  5.27e-03\
epoch:  422 , unfiltered:  1.11e-02 , train loss:  6.02e-04 , consistency:  1.000038e+00 , epoch_time =  0.6105608940124512 , test loss:  5.72e-03 , validation loss:  5.77e-03\
epoch:  423 , unfiltered:  1.11e-02 , train loss:  5.56e-04 , consistency:  1.000002e+00 , epoch_time =  0.6189465522766113 , test loss:  5.63e-03 , validation loss:  5.73e-03\
epoch:  424 , unfiltered:  1.11e-02 , train loss:  5.64e-04 , consistency:  1.000000e+00 , epoch_time =  0.625835657119751 , test loss:  5.07e-03 , validation loss:  5.30e-03\
epoch:  425 , unfiltered:  1.11e-02 , train loss:  6.38e-04 , consistency:  9.999906e-01 , epoch_time =  2.170685291290283 , test loss:  5.76e-03 , validation loss:  5.76e-03\
epoch:  426 , unfiltered:  1.11e-02 , train loss:  5.82e-04 , consistency:  9.999993e-01 , epoch_time =  0.623023509979248 , test loss:  5.18e-03 , validation loss:  5.34e-03\
epoch:  427 , unfiltered:  1.11e-02 , train loss:  5.58e-04 , consistency:  9.999970e-01 , epoch_time =  0.608081579208374 , test loss:  5.75e-03 , validation loss:  5.65e-03\
epoch:  428 , unfiltered:  1.11e-02 , train loss:  5.50e-04 , consistency:  1.000003e+00 , epoch_time =  0.8595271110534668 , test loss:  5.59e-03 , validation loss:  5.67e-03\
epoch:  429 , unfiltered:  1.11e-02 , train loss:  5.22e-04 , consistency:  1.000002e+00 , epoch_time =  0.899561882019043 , test loss:  5.75e-03 , validation loss:  5.63e-03\
epoch:  430 , unfiltered:  1.11e-02 , train loss:  5.27e-04 , consistency:  9.999898e-01 , epoch_time =  0.6918296813964844 , test loss:  5.56e-03 , validation loss:  5.55e-03\
epoch:  431 , unfiltered:  1.11e-02 , train loss:  6.17e-04 , consistency:  9.999898e-01 , epoch_time =  0.6432018280029297 , test loss:  5.76e-03 , validation loss:  5.83e-03\
epoch:  432 , unfiltered:  1.11e-02 , train loss:  7.26e-04 , consistency:  9.999968e-01 , epoch_time =  0.6328248977661133 , test loss:  5.07e-03 , validation loss:  5.31e-03\
epoch:  433 , unfiltered:  1.11e-02 , train loss:  6.65e-04 , consistency:  1.000010e+00 , epoch_time =  0.6171653270721436 , test loss:  5.52e-03 , validation loss:  5.61e-03\
epoch:  434 , unfiltered:  1.11e-02 , train loss:  6.87e-04 , consistency:  1.000003e+00 , epoch_time =  0.6209344863891602 , test loss:  4.78e-03 , validation loss:  5.36e-03\
epoch:  435 , unfiltered:  1.11e-02 , train loss:  6.33e-04 , consistency:  1.000010e+00 , epoch_time =  0.6188681125640869 , test loss:  5.48e-03 , validation loss:  5.70e-03\
epoch:  436 , unfiltered:  1.11e-02 , train loss:  6.20e-04 , consistency:  1.000003e+00 , epoch_time =  0.6291942596435547 , test loss:  6.01e-03 , validation loss:  5.87e-03\
epoch:  437 , unfiltered:  1.11e-02 , train loss:  5.90e-04 , consistency:  1.000010e+00 , epoch_time =  0.6174736022949219 , test loss:  5.10e-03 , validation loss:  5.22e-03\
epoch:  438 , unfiltered:  1.11e-02 , train loss:  5.49e-04 , consistency:  1.000010e+00 , epoch_time =  0.6158654689788818 , test loss:  5.27e-03 , validation loss:  5.34e-03\
epoch:  439 , unfiltered:  1.11e-02 , train loss:  5.19e-04 , consistency:  9.999992e-01 , epoch_time =  0.890103816986084 , test loss:  5.50e-03 , validation loss:  5.55e-03\
epoch:  440 , unfiltered:  1.11e-02 , train loss:  4.81e-04 , consistency:  1.000038e+00 , epoch_time =  0.9024064540863037 , test loss:  5.40e-03 , validation loss:  5.51e-03\
epoch:  441 , unfiltered:  1.11e-02 , train loss:  5.44e-04 , consistency:  9.999899e-01 , epoch_time =  0.6320004463195801 , test loss:  5.33e-03 , validation loss:  5.55e-03\
